Category;Title;Ingredients
entree;Petits soufflés à la pomme de terre au Cooking Chef;beurre, gruyère râpé, pomme de terre, oeuf, lait, sel et poivre
entree;Pielmienis sibériens (raviolis);sel, farine de blé, oeuf, eau, muscade, beurre, oignon, viande, ail, sarriette
entree;Piquillos farcis à la Rillette de maquereaux grillés et brousse de...;piquillo, ail, thym, maquereau, brousse, aneth, ciboulette, oignon, ail, citron vert, sel, poivre, piment d'Espelette, graines de fenouil, huile d'olive, fenouil, citron, poivre, sel, huile d'olive
entree;Poivrons farcis au saucisson;oignon, poivron vert, saucisson, gruyère, oeuf, chapelure
entree;Pommes de terre au saucisson à l'ail et au thym;feuille de laurier, thym, poivre, sel, oignon, pomme de terre, saucisson à l'ail
entree;Potage à l'orge et à la viande des Grisons au Companion;beurre, clou de girofle, oignon, poireau, carotte, orge, viande de grison, pied de cochon, céleri, laurier, ciboulette, bouillon de légumes
entree;Potage à l'orge et à la viande des Grisons au Cooking Chef;beurre, clou de girofle, oignon, poireau, carotte, orge, viande de grison, pied de cochon, céleri, laurier, ciboulette, bouillon de légumes
entree;Potage à l'orge et à la viande des Grisons au Monsieur Cuisine;beurre, clou de girofle, oignon, poireau, carotte, orge, viande de grison, pied de cochon, céleri, laurier, ciboulette, bouillon de légumes
entree;Potage à l'orge et à la viande des Grisons au Thermomix;beurre, clou de girofle, oignon, poireau, carotte, orge, viande de grison, pied de cochon, céleri, laurier, ciboulette, bouillon de légumes
entree;Potage à la banane;sel, poivre, banane, crème fraîche, farine, curry, beurre, tomates pelées, eau, cube de bouillon
entree;Potage à la laitue;cube de bouillon, oignon, laitue, eau, boursin
entree;Potage à la laitue facile;sel, poivre, beurre, oignon, laitue, crème, jaune d'oeuf, bouillon
entree;Potage à la laitue rapide;oignon, laitue, cube de bouillon, fromage ail et fines herbes
entree;Potage au camembert;oignon, eau, pomme de terre, camembert, fromage ail et fines herbes
entree;Potage au fenouil;poivre, gros sel, beurre, oignon, courgette, carotte, fenouil, pomme de terre, navet, cube de bouillon
entree;Potage au fenouil et saumon;aneth, beurre, fenouil, crème, saumon fumé
entree;Potage au petit salé et aux vermicelles parfumé au pistou;huile d'olive, vermicelles, gruyère râpé, tomate, carotte, courgette, poireau, haricots verts, petit salé, pomme de terre, ail, basilic
entree;Potage au potiron 1942;eau, potiron, Vache qui rit®, bouillon
entree;Potage au poulet à l'ancienne;sel, curry, carotte, poireau, oignon, poulet, poulet, poulet, pomme de terre, eau
entree;Potage au poulet et aux champignons;vermicelles, sel, poivre, beurre, maïzena, oignon, poulet, champignon, cube de bouillon
entree;Potage au poulet et aux poivrons;beurre, oignon, poivron vert, poulet, pomme de terre, ail, bouquet garni, bouillon de poule
entree;Potage au riz et aux oeufs;riz, bouillon, oeuf, citron
entree;Potage au thon;persil, pomme de terre, thon, lait
entree;Potage automnal;poivre, huile d'olive, oignon, potiron, céleri, marrons, cube de bouillon, lait entier
entree;Potage aux amandes;sel, poivre, crème fraîche, oeuf, amandes, bouillon de volaille, lait, cerfeuil
entree;Potage aux boulettes;sel, poivre, muscade, feuille de laurier, thym, persil, beurre, oignon, carotte, poireau, haché de veau, viande hachée, poulet, jaune d'oeuf, chapelure
entree;Potage aux calmars et aux légumes;poivre, piment, sucre, carotte, courgette, poireau, oignon, calamar, fromage, ail, café, café
entree;Potage aux chicons et au parmesan;poivre, sel, sucre, lardons, crème fraîche, eau, endive, pomme de terre, parmesan râpé
entree;Potage aux deux choux;oignon, carotte, chou de bruxelles, chou blanc, pomme de terre, bouillon
entree;Potage aux fanes de navets;muscade, sel, poivre, crème fraîche, maïzena, beurre, navet, jaune d'oeuf
entree;Potage aux lentilles corail;sel, poivre, feuille de laurier, thym, tomates concassées, carotte, oignon, lentilles corail, eau
entree;Potage aux lentilles et aux pâtes;beurre, sel, poivre, huile d'olive, carotte, oignon, lentilles, pâtes
entree;Potage aux poireaux à la bière blanche.;sel, poivre, crème fraîche, beurre, poireau, oignon, cube de bouillon, cerfeuil
entree;Potage aux poivrons;tomate, vin rouge, origan, oignon, poivron vert, poivron rouge, sel, beurre, ail, salami, basilic, viande, basilic
entree;Potage aux poivrons jaunes;sel, poivre, courgette, poivron jaune, bouillon de poule
entree;Potage aux tomates et aux scampi;oignon, eau, tomates pelées, ail, crème fraîche, huile d'olive, orange, thym, origan, marjolaine, sarriette, menthe, cannelle, poivre de Cayenne, scampi
entree;Potage betterave céleri;sel, poivre, crème fraîche, beurre, oignon, betterave, céleri, bouillon de volaille, ciboulette
entree;Potage carottes et oignons blancs;carotte, oignon blanc, lait, bouillon de volaille
entree;potage crémeux de betteraves;sel, poivre, vinaigre, crème fraîche, betterave, pomme, fromage
entree;Potage crémeux de tomate (version allégée);sel, poivre, oignon jaune, tomates concassées, lait concentré non sucré, ail, herbes de Provence, ciboulette
entree;Potage d'endives au camembert;sel, poivre, huile d'olive, oignon, endive, pomme de terre, ail, cube de bouillon, eau, camembert
entree;Potage d'endives aux amandes;sel, poivre, muscade, maïzena, beurre, endive, amandes en poudre, bouillon de volaille, crème liquide
entree;Potage d'épinards à la Cardamome;sel, poivre, cardamome, oignon, ail, cube de bouillon, épinards, eau
entree;potage d'été à la tomate;sel, sucre, huile d'olive, poivre vert, tomate, mozzarella, laurier, basilic
entree;Potage de carotte au curry;poivre, crème fraîche, feuille de laurier, curry, carotte, oignon, potimarron, pomme de terre, bouillon de volaille
entree;Potage de céleri et d'ail rôti;sel, poivre, huile d'olive, oignon jaune, ail, céleri, pomme de terre, eau, crème liquide
entree;Potage de champignons à la crème;sel, poivre, persil, oignon, farine, beurre, champignon, citron, bouillon de volaille, crème, échalote
entree;Potage de concombre à la menthe;poivre, tomate, concombre, menthe, sel de céleri
entree;Potage de courgettes au saumon frais;sel, poivre, aneth, persil, curry, courgette, échalote, saumon frais, bouillon de légumes, crème liquide, ciboulette, citron vert
entree;Potage de fanes de radis aux lardons;persil, piment de Cayenne, poivre, sel, beurre, crème fraîche, lardons, oignon, radis, ail, croûtons, radis, cube de bouillon
entree;Potage de haricots verts rapide;farine, beurre, haricots verts, lait, bouillon de poule, crème
entree;Potage de légumes à la tome de Savoie;poivre, sel, beurre, oignon, poireau, navet, céleri, pomme de terre, lait, tomme, croûtons
entree;Potage de légumes au basilic;sel, huile d'olive, courgette, carotte, tomate, oignon, céleri, pomme de terre, basilic
entree;Potage de légumes nouveaux;persil, sel, poivre, huile d'olive, carotte, petits pois, fèves, navet
entree;Potage de lentilles au cabillaud;sel, poivre, feuille de laurier, crème fraîche, carotte, lentilles, lieu noir, ciboulette, ciboulette
entree;Potage de pois cassés au jambon braisé;crème fraîche, oignon, carotte, pois cassés, jambon, bouillon, cerfeuil
entree;Potage de potiron de la mer;huile, sel, poivre, bière, oignon, potiron, lardons fumés, vin blanc, gambas, crème fraîche épaisse
entree;Potage de potiron et patate douce au piment d'Espelette;crème fraîche, piment d'Espelette, sel, poivre, persil, patate douce, potiron, pomme de terre, oignon blanc
entree;Potage épicé aux lentilles;sel, poivre, huile d'olive, curry, oignon, carotte, lentilles, eau, bouillon de volaille, paprika
entree;Potage Fontages;beurre, feuille de laurier, thym, poireau, pois, laitue, oseille, bouillon, cerfeuil, riz
entree;Potage frais;carotte, poireau, pomme de terre, pain, carré frais, ciboulette
entree;Potage frais au concombre;sel, poivre, vinaigre de cidre, crème fraîche, concombre, yaourt nature, menthe
entree;Potage froid d'avocat;coriandre, sel, avocat, citron, crème liquide, bouillon de poule, poivron vert, poivron rouge, concombre, baguette
entree;Potage glacé concombre, poire et menthe;sel, concombre, poire, yaourt brassé, menthe
entree;Potage gourmand au potiron;muscade, sel, poivre, potiron, pomme de terre, mâche, cantal
entree;Potage léger aux poireaux;beurre, sel, poivre, oignon, carotte, poireau, pomme de terre, cube de bouillon, eau
entree;Potage paysan aux marrons;sel, poivre, lard, marrons, eau, céleri
entree;Potage piquant aux champignons noirs et pousses de bambou;purée de piment, sel, gingembre, huile, oignon, champignon noir, navet, pousse de bambou, bouillon, coulis de tomate
entree;Potage potimarron et panais;beurre, sel, poivre, persil, oignon, potimarron, panais, eau
entree;Potage potiron tomate cheddar;tomate, potiron, échalote, cheddar, bouillon de volaille
entree;Potage potiron, topinambours et cannelle;persil, huile, sel, oignon, potiron, topinambour, pomme de terre, cannelle, eau, crème fraîche liquide, pain
entree;Potage rose;persil, oignon, poivron rouge, chou-fleur, pomme de terre, Volaille, crème
entree;potage rouge;merguez, cumin, piment, vin rouge, tomate, poivron rouge, oignon, paprika, parmesan râpé, beurre salé
entree;Potage surprise aux tomates;persil, sel, poivre, crème fraîche, curry, banane, farine, beurre, tomates pelées, eau, boeuf, croûtons
entree;Potage tricolore;courgette, poivron jaune, poivron vert, poivron rouge, carré frais
entree;Potage vert de printemps;sel, poivre, tomates cerise, lardons, pomme de terre, radis, crème fraîche épaisse, croûtons
entree;Potage vert glacé;poivre, sel, huile d'olive, poivron vert, concombre, kiwi, fromage ail et fines herbes, basilic frais, ail, pain de mie
entree;Potage vitaminé à la tétragone;lentilles corail, oignon, courgette, céleri, tétragone
entree;Potjevlech - terrine de viande lapin et poulet;thym, sel, poivre, cuisse de poulet, râble de lapin, jarret de veau, échalote, ail, laurier, petit os de veau
entree;Poulet au pâté;huile, sel, poivre, carotte, poulet, pâté de foie, noix de coco, pomme de terre, champignons de Paris, ail, échalote
entree;Poulet fermier en tourte forestière;sel, poivre, farine, beurre, filet de poulet, pâte brisée, pâte feuilletée, champignons de Paris, lait, crème, oeuf, herbes
entree;Poulet velouté au miel;romarin, miel liquide, romarin, oignon, huile, crème
entree;Pseudo rouleaux de printemps des îles;feuille de riz, magret séché, avocat, ananas, menthe
entree;Purée de champignons et noisettes (pour tartines et canapés);poivre, sel, beurre, persil, champignons de Paris, cèpes, ail, huile de noisette, noisettes
entree;Queue de boeuf aux échalotes et flan de persil;sel, poivre, huile d'arachide, tomate, oignon, carotte, queue, bouquet garni, céleri, ail, vin blanc, échalote, vin blanc, persil, oeuf, crème fleurette, lait, beurre, ail, crème fleurette, lait
entree;Quiche à l'oseille light;poivre, sel, yaourt, pâte brisée, oseille, oeuf, dés de jambon
entree;Quiche aux oeufs durs et au roquefort;poivre, crème fraîche, oeuf, pâte feuilletée, roquefort
entree;Quiche facile rapide, petis pois, artichauts et citron;muscade, sel, poivre, beurre, crème fraîche, pâte brisée, petits pois, fond d'artichaut, oeuf, jaune d'oeuf, Saint Morêt, Parmesan, citron
entree;Quiche légère asperges / chèvre;asperge, brick, oeuf, chèvre frais, crème fraîche allégée
entree;Quiche légère aux carottes;sel, poivre, muscade, coriandre, fromage blanc, carotte, pâte brisée, oeuf
entree;Quiche pommes de terre et saucisson de ma maman;sel, muscade, gruyère râpé, saucisson, fond, pomme de terre, crème épaisse, oeuf
entree;Radis à la crème de fanes;beurre, persil, sel, poivre, fromage blanc, radis, ciboulette, crème fraîche allégée
entree;Ramequins feuilletés lotte et fruits de mer;beurre, poivre, sel, piment d'Espelette, curry, crème fraîche, pâte feuilletée, lotte, crevettes, noix de saint-jacques, vin blanc sec, jaune d'oeuf
entree;Ramequins oeufs lardons express;poivre, emmental, lardons, oeuf
entree;ravioles à la provençale;huile d'olive, tomate, oignon, raviole, herbes
entree;Ravioles au porc et aux champignons;sel, poivre, huile d'olive, farine, oeuf, porc, champignons de Paris
entree;Ravioles aux pleurotes;beurre, persil, farine, oeuf, pleurote, pain de mie, échalote, jambon, Parmesan, vin blanc, lait
entree;Ravioles coquines aux carottes et bleu;sel, poivre, carotte, crème fraîche, raviole, bleu d'Auvergne, roquefort, fourme d'ambert, Parmesan
entree;Ravioles de chèvre aux 2 saumons;crème fraîche, aneth, raviole, saumon frais, saumon fumé, citron, gruyère
entree;Ravioles de saumon à l'aneth;sel, aneth, farine de blé, oeuf, eau, saumon fumé, crème fraîche liquide
entree;Ravioles des Alpes au Saint-Marcellin;huile de friture, sel, farine, fromage râpé, pomme de terre, saint-marcellin, saint-felicien, oeuf
entree;Ravioles façon improvisée;gruyère râpé, sel, poivre, crème fraîche, raviole, échalote, ail, herbes de Provence, champignons de Paris
entree;Ravioles forestières à la crème d'estragon;raviole, champignons de Paris, crème allégée, estragon, cube de bouillon
entree;Ravioles tartares sauce parmesan;sel, poivre, huile d'olive, crème fraîche, jaune d'oeuf, chèvre frais, citron, amandes, menthe, maïzena, crème liquide, Parmesan
entree;Ravioli au bœuf et Camembert;sel, farine, eau, thym, oignon, boeuf haché, camembert
entree;Ravioli au saumon et leur crème de fenouil (Rencontre Marmiton Le...;farine, semoule, épinards, sel, poivre, aneth, saumon, saumon fumé, jaune d'oeuf, crème fraîche épaisse, sel, poivre, fenouil, cube de bouillon, crème fleurette
entree;Ravioli de choux vert et sauce poireaux;farine, oeuf, lardons, chou, fromage râpé, farine, poireau, lait
entree;Ravioli pierogi;farine, jaune d'oeuf, eau, pomme de terre, carré frais
entree;Ravioli poireau-thon-roquefort;sel, farine, oeuf, eau, crème fraîche, poireau, roquefort, thon
entree;Ravioli, cappelletti et tortellini fritti;sel, harissa, maïzena, pâtes fraîches, oeuf, vermouth
entree;Raviolis au mascarpone, jambon et épinards;sel, poivre, beurre, ravioli, mascarpone, Jambon de Parme, épinards
entree;Raviolis aux noix et au roquefort;huile d'olive, farine, oeuf, miel, huile, crème fraîche, roquefort, cerneau de noix, Arôme Maggi, ricotta, roquefort, cerneau de noix, parmesan râpé
entree;Raviolis aux tomates, épinards et lardons;fromage râpé, lardons, tomates cerise, tortellini, épinards, paprika, basilic frais
entree;Raviolis dinde, chèvre et noix;farine, oeuf, poivre, sel, miel, curry, noix, escalope de dinde, bûche de chèvre, échalote, lait
entree;Raviolis en vitesse;sel, poivre, huile d'olive, beurre, crème fraîche, ravioli, échalote, parmesan râpé
entree;Raviolis forestiers;crème fraîche, sel, poivre, beurre, ravioli, girolles, cèpes, échalote, cerfeuil
entree;Raviolis frits à la sauge;huile de friture, poivre, fleur de sel, sel, pâtes fraîches, ricotta, sauge
